source,source_sobel_si,sigma,seed,derived_seed,actual_luma_rms,qp,cu_count,mean_area,median_area,dominant_sizes
kodim14.png,86.5443794422766,30,20260812,4361580252946430831,28.903678051049898,32,3833,102.5870075658753,64.0,16x8:708; 8x8:672; 8x16:431; 16x4:406; 8x4:360; 4x8:324
kodim14.png,86.5443794422766,30,20260813,18042935283783908061,28.882559046975924,32,3729,105.44810941271118,64.0,8x8:659; 16x8:655; 8x16:452; 16x4:416; 8x4:331; 4x8:282
kodim15.png,79.98228967095284,5,20260811,7234645431922819836,4.824339731529574,32,2309,170.29709831095713,64.0,8x8:301; 4x8:290; 4x4:262; 8x16:246; 8x4:203; 16x16:196
kodim15.png,79.98228967095284,5,20260812,10779938791484801536,4.828973491887439,32,2274,172.91820580474933,64.0,8x8:316; 4x8:272; 8x16:241; 8x4:195; 16x8:193; 4x16:184
kodim15.png,79.98228967095284,5,20260813,11522220290898074309,4.835507835483077,32,2267,173.452139391266,64.0,8x16:271; 8x8:267; 4x8:264; 8x4:228; 4x16:205; 4x4:180
kodim15.png,79.98228967095284,15,20260811,7234645431922819836,14.091127996152006,32,3732,105.36334405144694,64.0,8x8:582; 8x16:564; 16x8:417; 4x16:393; 4x8:386; 8x4:337
kodim15.png,79.98228967095284,15,20260812,10779938791484801536,14.102324973615461,32,3798,103.53238546603475,64.0,8x8:605; 8x16:552; 16x8:445; 4x8:395; 8x4:342; 4x16:321
kodim15.png,79.98228967095284,15,20260813,11522220290898074309,14.126209668599605,32,3496,112.47597254004576,64.0,8x16:584; 8x8:492; 16x8:443; 4x16:338; 4x8:325; 16x16:267
kodim15.png,79.98228967095284,30,20260811,7234645431922819836,26.758800306812397,32,3225,121.92744186046512,128.0,8x16:574; 8x8:502; 16x8:407; 4x16:359; 16x4:281; 16x16:276
kodim15.png,79.98228967095284,30,20260812,10779938791484801536,26.795719803209902,32,3326,118.22489476849069,128.0,8x16:593; 8x8:458; 4x16:431; 16x8:391; 16x16:286; 4x8:257
kodim15.png,79.98228967095284,30,20260813,11522220290898074309,26.82885210358666,32,3178,123.73064820641913,128.0,8x16:586; 16x8:453; 8x8:444; 4x16:368; 16x16:268; 4x8:218
kodim16.png,59.29748943011203,5,20260811,839867594481428302,5.0075164247174575,32,2602,151.1206764027671,128.0,16x8:370; 16x4:353; 8x4:312; 32x4:297; 32x8:224; 8x8:220
kodim16.png,59.29748943011203,5,20260812,9918704998727921452,5.001666744901222,32,2675,146.9966355140187,64.0,16x4:372; 8x4:344; 32x4:329; 16x8:295; 32x8:291; 8x8:242
kodim16.png,59.29748943011203,5,20260813,6514449618395202739,4.995042759454873,32,2694,145.9599109131403,64.0,16x4:352; 16x8:342; 8x4:330; 32x4:277; 32x8:273; 8x8:269
kodim16.png,59.29748943011203,15,20260811,839867594481428302,14.97023286423018,32,3425,114.80759124087591,128.0,16x8:737; 16x4:523; 8x8:398; 8x16:302; 8x4:296; 16x16:228
kodim16.png,59.29748943011203,15,20260812,9918704998727921452,14.951196156155442,32,3289,119.55487990270599,128.0,16x8:792; 16x4:534; 8x8:395; 8x16:295; 8x4:267; 32x4:210
kodim16.png,59.29748943011203,15,20260813,6514449618395202739,14.938597145382753,32,3315,118.61719457013575,128.0,16x8:721; 16x4:591; 8x8:391; 8x4:290; 8x16:278; 16x16:218
kodim16.png,59.29748943011203,30,20260811,839867594481428302,29.52062366512541,32,2742,143.40481400437636,128.0,16x8:615; 8x8:351; 8x16:316; 16x4:307; 16x16:265; 4x16:179
kodim16.png,59.29748943011203,30,20260812,9918704998727921452,29.49047878949066,32,2797,140.58491240614944,128.0,16x8:581; 16x4:371; 8x16:360; 8x8:344; 16x16:236; 4x16:181
